order_id,date,region,product,channel,customer_segment,customer_id,quantity,unit_price,unit_cost,refund_amount
21329,2025-12-31,Central,Mouse,Retail,Consumer,C0201,1,137.42,68.77,0.0
20899,2026-01-01,West,Mouse,Retail,Enterprise,C0265,3,125.29,67.51,0.0
20936,2026-01-01,West,Office Chair,Partner,Enterprise,C0271,3,1485.72,1116.08,0.0
20261,2026-01-02,North,Laptop Stand,Retail,Enterprise,C0142,1,390.69,200.3,0.0
20554,2026-01-02,East,Mouse,Retail,SME,C0178,5,129.89,64.68,0.0
20522,2026-01-03,South,Webcam,Partner,SME,C0334,5,417.48,237.24,0.0
20708,2026-01-03,Central,Headset,Online,Enterprise,C0112,1,636.49,366.34,0.0
20097,2026-01-04,South,Keyboard,Retail,Enterprise,C0194,3,279.99,186.25,0.0
20257,2026-01-04,Central,Mouse,Online,SME,C0043,6,119.62,62.42,0.0
21324,2026-01-04,East,Dock,Online,Enterprise,C0229,1,837.86,525.23,0.0
20551,2026-01-05,North,Dock,Partner,Consumer,C0409,1,853.03,538.64,0.0
20929,2026-01-05,North,Monitor,Partner,Consumer,C0147,4,1282.73,985.79,0.0
21054,2026-01-05,East,Keyboard,Partner,Consumer,C0267,3,289.78,186.72,0.0
21316,2026-01-05,West,Laptop Stand,Retail,SME,C0238,1,409.75,187.99,0.0
21008,2026-01-06,Central,Webcam,Online,Consumer,C0072,4,463.32,227.08,0.0
21382,2026-01-06,North,Keyboard,Online,Consumer,C0242,5,301.59,185.54,0.0
20349,2026-01-07,South,Laptop Stand,Partner,Enterprise,C0296,1,337.55,183.87,0.0
21234,2026-01-07,West,Mouse,Online,Consumer,C0289,1,124.23,69.5,0.0
20381,2026-01-08,North,Monitor,Online,Consumer,C0370,3,1388.77,960.67,0.0
21037,2026-01-08,West,Mouse,Online,Enterprise,C0014,4,118.19,68.12,0.0
21053,2026-01-08,West,Office Chair,Online,Enterprise,C0336,1,1550.48,1094.53,0.0
21277,2026-01-08,East,Monitor,Online,SME,C0395,2,1307.41,928.3,653.71
20675,2026-01-10,North,Webcam,Online,Enterprise,C0280,5,409.28,236.91,0.0
21357,2026-01-10,East,Mouse,Retail,Enterprise,C0279,2,123.94,68.45,123.94
20023,2026-01-11,West,Headset,Retail,SME,C0205,3,705.79,367.82,1058.68
20155,2026-01-11,Central,Mouse,Online,Enterprise,C0108,1,120.72,64.56,0.0
20462,2026-01-11,South,Webcam,Online,SME,C0263,1,432.92,242.79,0.0
20819,2026-01-12,North,Dock,Partner,SME,C0124,5,838.06,533.02,0.0
20059,2026-01-13,West,Dock,Online,SME,C0127,1,840.08,539.76,0.0
20480,2026-01-13,South,Mouse,Online,SME,C0307,3,124.78,63.75,0.0
20482,2026-01-13,Central,Keyboard,Partner,Consumer,C0369,2,275.12,175.86,0.0
20568,2026-01-13,North,Monitor,Partner,Consumer,C0326,1,1281.26,984.77,0.0
20572,2026-01-13,Central,Webcam,Retail,Enterprise,C0064,3,436.71,240.76,0.0
20591,2026-01-13,North,Monitor,Retail,Consumer,C0313,1,1474.27,964.89,0.0
21423,2026-01-13,West,Mouse,Online,SME,C0208,3,126.02,68.71,0.0
20248,2026-01-14,East,Webcam,Online,SME,C0319,1,442.71,227.52,0.0
20728,2026-01-14,North,Laptop Stand,Online,SME,C0044,1,372.86,191.32,0.0
20857,2026-01-14,Central,Keyboard,Partner,Enterprise,C0127,2,256.6,178.76,0.0
21315,2026-01-14,East,Dock,Online,Consumer,C0258,6,895.83,528.26,0.0
20611,2026-01-15,East,Monitor,Online,Consumer,C0344,3,1387.17,952.61,0.0
21182,2026-01-15,North,Webcam,Partner,SME,C0005,1,406.54,248.8,0.0
21188,2026-01-15,South,Dock,Online,SME,C0005,3,849.1,536.13,0.0
21410,2026-01-15,East,Laptop Stand,Partner,Consumer,C0038,1,372.19,189.43,0.0
20668,2026-01-16,North,Mouse,Retail,Consumer,C0129,5,132.19,66.17,0.0
21152,2026-01-16,East,Laptop Stand,Retail,Enterprise,C0408,1,373.19,201.56,0.0
21406,2026-01-16,North,Monitor,Retail,SME,C0099,4,1414.76,922.93,0.0
21343,2026-01-17,East,Headset,Online,Consumer,C0093,2,699.91,382.7,0.0
20895,2026-01-18,North,Headset,Online,SME,C0261,2,656.59,366.39,0.0
21409,2026-01-18,Central,Dock,Partner,Consumer,C0410,1,850.49,519.36,0.0
20449,2026-01-19,South,Office Chair,Online,Consumer,C0300,3,1623.16,1043.89,0.0
20450,2026-01-19,North,Keyboard,Online,SME,C0157,3,283.14,182.62,0.0
20725,2026-01-19,West,Mouse,Online,Enterprise,C0335,3,114.87,63.28,0.0
20942,2026-01-19,East,Mouse,Online,SME,C0302,1,119.76,67.08,0.0
21372,2026-01-19,South,Mouse,Retail,Consumer,C0049,3,132.85,66.55,0.0
20079,2026-01-20,West,Mouse,Online,Enterprise,C0051,5,114.25,67.88,0.0
20484,2026-01-20,South,Keyboard,Online,SME,C0134,1,274.9,185.99,0.0
20592,2026-01-20,North,Laptop Stand,Retail,Enterprise,C0016,2,392.55,190.47,0.0
20636,2026-01-20,East,Headset,Partner,SME,C0238,1,626.4,345.98,0.0
21370,2026-01-20,East,Keyboard,Retail,SME,C0061,3,296.59,180.51,0.0
20169,2026-01-21,West,Keyboard,Retail,Enterprise,C0408,3,285.4,169.08,0.0
20313,2026-01-21,West,Mouse,Partner,Enterprise,C0310,3,109.9,62.71,0.0
20391,2026-01-21,East,Keyboard,Retail,Consumer,C0392,1,303.98,182.88,0.0
21028,2026-01-21,South,Keyboard,Retail,Consumer,C0122,5,311.81,180.33,0.0
21272,2026-01-21,Central,Laptop Stand,Online,Enterprise,C0349,1,349.96,203.09,349.96
21276,2026-01-21,West,Office Chair,Retail,SME,C0332,2,1725.73,1027.07,1725.73
20037,2026-01-22,Central,Webcam,Online,Consumer,C0184,1,464.33,238.36,0.0
20567,2026-01-23,Central,Laptop Stand,Retail,Enterprise,C0124,1,371.53,188.25,0.0
21304,2026-01-23,West,Webcam,Online,Enterprise,C0023,5,418.87,250.8,0.0
20877,2026-01-24,North,Laptop Stand,Online,Enterprise,C0196,2,374.06,202.09,0.0
20968,2026-01-24,Central,Keyboard,Partner,SME,C0087,2,263.17,180.36,526.34
20614,2026-01-25,North,Mouse,Partner,Consumer,C0080,3,118.83,69.42,0.0
20720,2026-01-25,North,Webcam,Retail,Consumer,C0230,2,470.15,244.61,0.0
20820,2026-01-25,North,Monitor,Retail,Consumer,C0347,3,1436.64,911.98,0.0
20311,2026-01-26,East,Dock,Partner,SME,C0305,1,808.65,533.47,0.0
20629,2026-01-26,South,Office Chair,Partner,Enterprise,C0320,3,1455.12,1019.58,0.0
20666,2026-01-26,North,Monitor,Partner,Consumer,C0085,1,1323.2,892.94,0.0
20746,2026-01-27,Central,Laptop Stand,Online,SME,C0031,3,379.96,192.57,0.0
20898,2026-01-27,South,Office Chair,Online,Consumer,C0134,5,1729.31,1053.24,0.0
20926,2026-01-27,North,Monitor,Online,Enterprise,C0082,1,1262.05,921.06,0.0
21378,2026-01-27,North,Laptop Stand,Retail,SME,C0306,4,382.98,201.42,0.0
20536,2026-01-28,South,Headset,Partner,SME,C0194,1,633.04,364.19,0.0
20908,2026-01-28,Central,Headset,Partner,SME,C0089,2,642.53,365.41,0.0
21108,2026-01-28,East,Laptop Stand,Online,SME,C0417,4,374.51,189.36,0.0
20303,2026-01-29,North,Headset,Partner,Enterprise,C0390,1,619.48,354.5,0.0
21055,2026-01-29,South,Webcam,Retail,Consumer,C0048,3,475.3,226.41,0.0
21156,2026-01-29,East,Dock,Online,SME,C0024,1,826.03,503.63,0.0
21350,2026-01-29,South,Headset,Retail,Enterprise,C0094,2,642.71,348.9,0.0
21413,2026-01-29,East,Dock,Partner,SME,C0063,1,799.97,507.69,0.0
21474,2026-01-29,South,Laptop Stand,Online,Consumer,C0046,2,380.56,188.37,0.0
20805,2026-01-30,East,Headset,Online,Consumer,C0334,3,703.9,348.41,0.0
21419,2026-01-30,Central,Mouse,Online,Consumer,C0198,4,123.25,69.11,0.0
21455,2026-01-30,West,Webcam,Online,Enterprise,C0393,1,425.77,230.94,0.0
20243,2026-01-31,West,Headset,Online,Enterprise,C0223,1,612.65,379.93,0.0
20003,2026-02-01,North,Office Chair,Retail,Consumer,C0315,1,1787.62,1050.32,0.0
20357,2026-02-01,North,Monitor,Partner,SME,C0193,2,1266.26,950.87,0.0
20593,2026-02-01,West,Mouse,Partner,SME,C0236,5,113.99,68.16,0.0
21085,2026-02-01,Central,Laptop Stand,Retail,Enterprise,C0339,1,373.54,192.43,0.0
20406,2026-02-02,Central,Mouse,Partner,SME,C0081,1,113.06,65.7,0.0
20826,2026-02-02,East,Office Chair,Online,SME,C0090,3,1653.65,1102.54,0.0
21015,2026-02-02,East,Mouse,Online,Consumer,C0086,2,127.74,65.39,0.0
21247,2026-02-02,West,Keyboard,Online,Consumer,C0146,2,285.19,180.41,0.0
21365,2026-02-02,East,Mouse,Retail,Enterprise,C0372,1,120.37,65.05,0.0
20316,2026-02-03,Central,Office Chair,Online,Consumer,C0063,1,1709.28,1016.7,0.0
21170,2026-02-03,Central,Mouse,Online,Consumer,C0378,5,130.68,64.84,0.0
21442,2026-02-03,West,Keyboard,Online,SME,C0365,2,277.0,174.61,0.0
20239,2026-02-05,West,Office Chair,Online,Enterprise,C0216,2,1520.07,1105.16,0.0
20848,2026-02-05,North,Mouse,Retail,SME,C0365,5,124.43,67.47,0.0
21022,2026-02-05,North,Keyboard,Retail,Enterprise,C0301,5,282.67,184.37,0.0
21089,2026-02-05,West,Dock,Partner,Consumer,C0248,5,823.87,507.52,0.0
21230,2026-02-05,South,Webcam,Partner,Consumer,C0406,1,446.61,239.28,0.0
21422,2026-02-05,East,Webcam,Online,Enterprise,C0017,2,417.97,251.41,0.0
21392,2026-02-06,North,Dock,Retail,Enterprise,C0222,6,885.05,529.86,0.0
20500,2026-02-07,East,Mouse,Partner,Consumer,C0056,3,120.14,65.44,0.0
20761,2026-02-07,West,Headset,Online,Enterprise,C0226,1,626.56,345.92,0.0
20850,2026-02-07,South,Monitor,Online,SME,C0088,5,1366.41,964.39,0.0
21117,2026-02-07,South,Mouse,Partner,SME,C0321,4,120.53,63.75,0.0
21306,2026-02-07,West,Laptop Stand,Retail,Consumer,C0170,4,415.97,197.64,0.0
20013,2026-02-08,North,Webcam,Retail,SME,C0250,4,448.6,241.04,0.0
20226,2026-02-08,East,Laptop Stand,Retail,Enterprise,C0244,1,378.13,194.14,0.0
20475,2026-02-08,West,Keyboard,Online,Consumer,C0128,1,291.38,178.35,0.0
20594,2026-02-08,North,Office Chair,Retail,Consumer,C0115,1,1729.1,1030.66,0.0
20644,2026-02-08,North,Mouse,Online,SME,C0275,4,124.39,67.46,0.0
20846,2026-02-08,East,Headset,Retail,Enterprise,C0145,1,677.52,377.44,0.0
21282,2026-02-08,East,Monitor,Online,Consumer,C0304,1,1402.15,914.61,0.0
21298,2026-02-08,North,Laptop Stand,Online,Consumer,C0199,1,394.04,193.58,0.0
20596,2026-02-09,East,Keyboard,Partner,Consumer,C0166,3,282.02,168.89,0.0
20955,2026-02-09,North,Laptop Stand,Retail,Consumer,C0256,2,399.51,186.14,0.0
20078,2026-02-10,South,Mouse,Online,Consumer,C0173,6,130.13,65.93,0.0
20369,2026-02-10,East,Mouse,Retail,SME,C0410,3,130.89,64.55,0.0
20894,2026-02-10,South,Headset,Online,Consumer,C0269,2,689.96,384.61,0.0
21245,2026-02-10,East,Keyboard,Online,SME,C0361,2,281.9,179.14,0.0
20193,2026-02-11,Central,Mouse,Partner,SME,C0315,1,120.62,69.46,0.0
20334,2026-02-11,East,Laptop Stand,Retail,SME,C0364,3,393.54,194.65,0.0
20888,2026-02-11,West,Headset,Retail,Enterprise,C0050,4,667.0,351.98,0.0
20187,2026-02-12,North,Mouse,Online,Enterprise,C0256,2,113.1,66.26,0.0
20496,2026-02-12,South,Dock,Partner,Consumer,C0028,1,875.46,539.38,0.0
20982,2026-02-12,West,Monitor,Retail,SME,C0248,4,1407.36,969.95,0.0
21481,2026-02-12,East,Dock,Online,Consumer,C0272,2,871.99,514.17,0.0
20032,2026-02-13,West,Keyboard,Online,Enterprise,C0380,2,274.22,172.3,0.0
20412,2026-02-13,North,Monitor,Online,Enterprise,C0224,2,1290.35,941.55,0.0
21034,2026-02-13,South,Keyboard,Partner,Enterprise,C0264,4,259.57,182.18,0.0
21146,2026-02-13,West,Laptop Stand,Partner,SME,C0318,1,353.12,199.17,0.0
21218,2026-02-13,West,Keyboard,Partner,Consumer,C0089,1,274.51,182.77,0.0
20549,2026-02-14,West,Mouse,Online,SME,C0242,3,125.61,66.43,0.0
20818,2026-02-15,East,Keyboard,Online,SME,C0142,4,289.89,173.63,0.0
21338,2026-02-15,Central,Monitor,Online,SME,C0340,4,1346.69,933.05,0.0
21375,2026-02-15,Central,Monitor,Partner,SME,C0373,1,1261.79,936.76,0.0
20333,2026-02-16,South,Webcam,Retail,Consumer,C0234,1,471.6,233.29,0.0
20515,2026-02-16,East,Webcam,Retail,Consumer,C0232,4,484.78,251.09,0.0
20762,2026-02-16,South,Monitor,Retail,Consumer,C0277,4,1484.6,990.59,0.0
21335,2026-02-16,South,Keyboard,Online,Consumer,C0319,2,301.39,181.41,0.0
20061,2026-02-17,South,Dock,Retail,Enterprise,C0408,3,828.66,523.16,0.0
20280,2026-02-17,South,Webcam,Online,SME,C0230,1,428.31,234.05,0.0
21106,2026-02-17,North,Webcam,Retail,SME,C0276,1,449.81,239.0,0.0
21121,2026-02-17,North,Mouse,Online,SME,C0147,5,118.63,67.43,593.15
21204,2026-02-18,North,Mouse,Retail,Consumer,C0279,2,131.38,68.06,0.0
21320,2026-02-18,South,Mouse,Online,Enterprise,C0178,6,114.77,65.31,0.0
20160,2026-02-19,East,Mouse,Online,Enterprise,C0310,5,114.7,68.74,0.0
20221,2026-02-20,Central,Monitor,Online,SME,C0217,6,1307.81,941.79,0.0
20460,2026-02-20,West,Monitor,Retail,Consumer,C0216,4,1453.96,991.0,0.0
20508,2026-02-20,East,Webcam,Retail,Enterprise,C0230,4,451.59,239.12,0.0
20783,2026-02-20,East,Mouse,Online,Enterprise,C0145,1,116.32,64.52,0.0
20864,2026-02-20,South,Headset,Retail,Consumer,C0016,1,723.77,368.99,0.0
21025,2026-02-20,Central,Laptop Stand,Online,SME,C0018,2,384.13,200.93,0.0
20608,2026-02-21,East,Monitor,Partner,Consumer,C0377,3,1330.45,966.8,0.0
20623,2026-02-22,South,Headset,Partner,Enterprise,C0420,4,597.25,357.19,0.0
20699,2026-02-22,North,Webcam,Retail,Enterprise,C0009,4,433.15,238.47,0.0
20809,2026-02-22,North,Headset,Retail,Consumer,C0096,4,732.44,345.84,0.0
21407,2026-02-22,South,Dock,Online,Enterprise,C0004,3,798.42,541.91,0.0
20689,2026-02-23,South,Keyboard,Retail,SME,C0144,3,287.25,170.17,0.0
20941,2026-02-23,West,Headset,Retail,Consumer,C0095,2,729.34,380.95,0.0
21098,2026-02-23,West,Headset,Online,Consumer,C0293,1,666.58,348.51,0.0
20204,2026-02-24,West,Keyboard,Retail,Enterprise,C0216,3,279.16,180.33,0.0
20425,2026-02-24,South,Dock,Retail,Consumer,C0286,1,942.71,535.04,0.0
20531,2026-02-24,North,Mouse,Online,Enterprise,C0240,4,116.38,65.24,0.0
20928,2026-02-24,West,Dock,Retail,Consumer,C0285,3,951.57,522.15,0.0
21165,2026-02-24,North,Keyboard,Partner,Enterprise,C0180,3,257.54,177.72,0.0
20228,2026-02-25,Central,Headset,Online,Enterprise,C0198,4,642.73,356.92,0.0
20487,2026-02-25,East,Mouse,Online,SME,C0116,1,125.29,64.81,0.0
20518,2026-02-26,West,Keyboard,Partner,Enterprise,C0223,1,258.01,182.42,0.0
21428,2026-02-26,South,Mouse,Retail,Consumer,C0278,2,136.32,66.9,68.16
21404,2026-02-27,North,Office Chair,Retail,Enterprise,C0142,3,1611.41,1093.68,0.0
20677,2026-02-28,East,Monitor,Online,SME,C0228,3,1330.03,943.21,0.0
20723,2026-02-28,Central,Monitor,Online,Consumer,C0389,2,1377.66,938.29,0.0
21466,2026-02-28,West,Office Chair,Online,Consumer,C0182,1,1655.04,1044.89,0.0
20159,2026-03-01,North,Monitor,Partner,SME,C0337,5,1243.14,900.03,0.0
21009,2026-03-01,Central,Keyboard,Partner,Consumer,C0209,3,276.37,173.64,0.0
20370,2026-03-02,South,Webcam,Retail,SME,C0203,1,466.2,249.89,0.0
21484,2026-03-02,North,Mouse,Retail,Consumer,C0043,4,129.79,65.22,129.79
20441,2026-03-03,South,Mouse,Online,Enterprise,C0244,3,113.88,65.34,0.0
20461,2026-03-03,West,Office Chair,Partner,Enterprise,C0062,1,1454.27,1016.51,0.0
20759,2026-03-03,West,Laptop Stand,Partner,SME,C0272,3,365.17,188.46,0.0
20834,2026-03-03,North,Keyboard,Online,SME,C0282,2,283.37,176.02,0.0
20392,2026-03-04,Central,Dock,Partner,Consumer,C0230,2,824.0,493.2,0.0
21208,2026-03-04,East,Keyboard,Online,SME,C0055,1,288.74,183.81,0.0
20651,2026-03-05,East,Dock,Online,SME,C0184,2,825.63,517.12,0.0
20775,2026-03-05,South,Monitor,Online,SME,C0172,3,1344.67,942.27,0.0
21340,2026-03-05,West,Webcam,Retail,SME,C0049,3,443.09,243.13,0.0
20214,2026-03-06,North,Mouse,Online,Consumer,C0332,4,124.84,62.5,0.0
20740,2026-03-07,West,Laptop Stand,Online,Enterprise,C0259,4,356.83,183.33,0.0
21213,2026-03-07,Central,Webcam,Online,Consumer,C0285,5,441.26,243.85,0.0
21215,2026-03-07,West,Laptop Stand,Online,SME,C0394,1,373.0,195.32,0.0
21465,2026-03-07,West,Dock,Online,Consumer,C0116,2,907.18,499.16,0.0
21248,2026-03-08,Central,Dock,Partner,Consumer,C0117,1,846.64,490.78,0.0
20101,2026-03-09,East,Headset,Partner,Enterprise,C0231,1,608.18,370.44,0.0
20683,2026-03-09,Central,Webcam,Retail,Consumer,C0241,5,477.62,231.09,0.0
20827,2026-03-09,South,Dock,Online,Enterprise,C0290,2,836.14,490.62,0.0
20751,2026-03-10,East,Monitor,Online,Consumer,C0289,2,1373.03,895.38,686.51
20972,2026-03-10,South,Keyboard,Partner,SME,C0105,4,275.92,186.91,0.0
21221,2026-03-10,West,Laptop Stand,Retail,Consumer,C0129,1,410.14,193.88,0.0
21499,2026-03-10,South,Mouse,Online,SME,C0218,1,124.55,65.78,0.0
20466,2026-03-11,South,Mouse,Partner,SME,C0415,2,116.38,68.66,0.0
20808,2026-03-11,West,Webcam,Partner,Enterprise,C0320,4,402.64,227.86,0.0
21143,2026-03-11,West,Monitor,Retail,Enterprise,C0146,3,1324.34,981.59,0.0
20384,2026-03-12,South,Mouse,Online,Consumer,C0068,1,126.9,67.01,0.0
20478,2026-03-12,West,Monitor,Online,Consumer,C0121,5,1343.0,952.76,0.0
21041,2026-03-12,North,Dock,Partner,SME,C0283,4,826.58,515.79,0.0
21097,2026-03-12,West,Webcam,Online,Enterprise,C0377,3,424.88,225.85,0.0
21273,2026-03-12,East,Laptop Stand,Partner,SME,C0360,1,360.15,197.16,0.0
21454,2026-03-12,South,Dock,Partner,SME,C0297,5,788.23,510.22,0.0
20081,2026-03-13,West,Monitor,Online,SME,C0076,1,1335.7,939.82,0.0
20718,2026-03-13,West,Headset,Retail,SME,C0194,4,704.88,351.84,0.0
20802,2026-03-13,East,Mouse,Retail,Enterprise,C0056,4,123.02,67.19,0.0
21321,2026-03-13,West,Keyboard,Retail,Consumer,C0041,3,317.45,182.32,0.0
20402,2026-03-14,South,Monitor,Retail,Consumer,C0013,4,1462.71,942.2,1462.71
20451,2026-03-14,East,Headset,Online,SME,C0302,1,658.54,346.65,0.0
20595,2026-03-14,East,Monitor,Partner,Enterprise,C0383,6,1232.26,953.15,0.0
20990,2026-03-14,North,Keyboard,Partner,Enterprise,C0120,1,256.17,177.06,64.04
20040,2026-03-15,North,Laptop Stand,Partner,SME,C0135,1,353.36,185.95,0.0
20447,2026-03-15,East,Webcam,Partner,Consumer,C0192,1,429.32,242.01,0.0
20869,2026-03-15,West,Office Chair,Online,SME,C0124,1,1652.3,1119.26,0.0
20133,2026-03-16,South,Mouse,Online,SME,C0166,2,122.91,63.81,0.0
20476,2026-03-16,East,Mouse,Partner,Consumer,C0078,2,125.88,66.08,0.0
21147,2026-03-16,South,Mouse,Retail,Enterprise,C0353,2,122.67,66.17,0.0
21266,2026-03-16,North,Webcam,Retail,SME,C0374,2,469.66,230.8,0.0
21485,2026-03-16,South,Monitor,Retail,Enterprise,C0212,1,1333.87,940.81,0.0
20200,2026-03-17,South,Headset,Retail,Enterprise,C0269,2,645.65,372.04,0.0
20987,2026-03-17,East,Keyboard,Retail,Enterprise,C0167,4,291.26,171.27,0.0
20010,2026-03-18,North,Monitor,Retail,Consumer,C0128,1,1449.24,961.98,0.0
21452,2026-03-18,North,Mouse,Online,Enterprise,C0253,1,118.83,64.36,0.0
21228,2026-03-19,South,Headset,Online,Consumer,C0229,1,686.23,377.06,0.0
20730,2026-03-20,South,Webcam,Online,SME,C0326,3,444.34,247.24,0.0
20930,2026-03-20,North,Mouse,Online,Consumer,C0137,1,127.74,69.13,0.0
21207,2026-03-20,South,Office Chair,Online,Consumer,C0036,1,1647.79,1113.92,823.89
21049,2026-03-21,West,Mouse,Online,Enterprise,C0125,4,118.31,62.67,0.0
21129,2026-03-21,North,Webcam,Online,Enterprise,C0064,3,414.05,250.2,621.08
21139,2026-03-21,Central,Dock,Online,SME,C0241,5,845.34,519.36,0.0
20354,2026-03-22,North,Laptop Stand,Online,Enterprise,C0152,1,369.23,199.65,0.0
21302,2026-03-22,East,Mouse,Online,SME,C0220,3,124.73,67.6,374.19
21328,2026-03-22,Central,Headset,Retail,Consumer,C0158,2,706.66,375.92,0.0
20974,2026-03-23,West,Webcam,Online,Consumer,C0166,2,456.19,249.52,456.19
21250,2026-03-23,Central,Laptop Stand,Retail,Consumer,C0001,5,411.88,194.58,0.0
20328,2026-03-24,East,Headset,Retail,Consumer,C0404,1,743.69,378.76,0.0
20444,2026-03-24,South,Laptop Stand,Partner,Consumer,C0153,2,384.12,190.52,0.0
20821,2026-03-24,Central,Keyboard,Online,SME,C0168,1,286.19,169.97,286.19
21095,2026-03-24,East,Webcam,Retail,Consumer,C0008,1,472.04,246.5,0.0
20847,2026-03-25,South,Monitor,Retail,Consumer,C0328,1,1412.02,913.8,0.0
21191,2026-03-25,North,Keyboard,Retail,SME,C0003,1,304.38,176.62,0.0
20250,2026-03-26,South,Office Chair,Online,SME,C0292,1,1635.09,1110.95,0.0
21240,2026-03-26,East,Webcam,Online,SME,C0130,4,438.85,245.35,0.0
20120,2026-03-27,West,Laptop Stand,Partner,Consumer,C0157,1,371.65,201.99,0.0
20229,2026-03-27,East,Mouse,Partner,SME,C0374,1,114.23,64.54,0.0
20736,2026-03-27,East,Headset,Retail,Enterprise,C0020,3,673.08,366.79,0.0
21083,2026-03-27,Central,Keyboard,Retail,Enterprise,C0260,5,279.04,173.01,0.0
20388,2026-03-28,West,Mouse,Retail,Consumer,C0229,3,136.99,69.3,0.0
21048,2026-03-28,West,Webcam,Online,Consumer,C0157,4,451.84,242.99,0.0
21489,2026-03-28,West,Office Chair,Retail,SME,C0357,2,1654.56,1062.15,0.0
20859,2026-03-29,South,Keyboard,Retail,Enterprise,C0070,3,288.33,183.17,0.0
21271,2026-03-29,West,Keyboard,Partner,Enterprise,C0225,2,260.28,171.16,0.0
20287,2026-03-31,West,Monitor,Retail,Enterprise,C0074,2,1353.09,925.75,0.0
21280,2026-03-31,West,Mouse,Retail,SME,C0259,1,127.54,67.12,0.0
21360,2026-03-31,South,Headset,Retail,Consumer,C0195,2,747.88,380.41,0.0
21379,2026-03-31,South,Office Chair,Retail,SME,C0148,2,1711.24,1057.05,0.0
21251,2026-04-01,South,Mouse,Partner,Consumer,C0125,1,120.96,65.21,0.0
20648,2026-04-02,West,Monitor,Online,SME,C0188,2,1341.55,942.29,0.0
20843,2026-04-02,North,Keyboard,Online,SME,C0393,2,284.79,177.21,0.0
21082,2026-04-02,South,Office Chair,Retail,SME,C0165,2,1718.5,1026.6,0.0
20194,2026-04-04,Central,Monitor,Partner,SME,C0209,2,1293.75,959.58,0.0
20479,2026-04-04,West,Headset,Retail,SME,C0080,4,716.92,376.3,0.0
21457,2026-04-05,West,Keyboard,Online,Consumer,C0105,1,285.78,176.98,0.0
20110,2026-04-06,South,Keyboard,Online,Consumer,C0075,4,292.21,183.08,0.0
20136,2026-04-06,Central,Laptop Stand,Partner,Consumer,C0327,4,383.83,193.86,0.0
20268,2026-04-06,North,Laptop Stand,Online,Consumer,C0044,3,382.05,190.52,0.0
20314,2026-04-06,Central,Dock,Retail,Consumer,C0252,3,929.96,542.93,0.0
20555,2026-04-06,South,Mouse,Online,SME,C0402,1,121.59,65.64,0.0
20579,2026-04-06,South,Webcam,Online,Enterprise,C0154,1,423.57,227.57,0.0
21206,2026-04-06,West,Laptop Stand,Retail,SME,C0183,2,396.28,184.4,0.0
21397,2026-04-06,East,Headset,Online,Enterprise,C0059,3,612.43,356.11,0.0
20075,2026-04-07,South,Dock,Partner,Enterprise,C0286,2,785.11,511.3,0.0
21287,2026-04-07,East,Laptop Stand,Online,Enterprise,C0382,2,354.58,189.74,0.0
20789,2026-04-08,North,Office Chair,Partner,SME,C0039,2,1506.07,1046.36,0.0
21115,2026-04-08,North,Monitor,Retail,Consumer,C0010,5,1484.53,934.86,0.0
20108,2026-04-09,Central,Headset,Partner,SME,C0028,5,642.64,380.56,0.0
20702,2026-04-09,North,Laptop Stand,Online,SME,C0246,2,377.34,199.55,0.0
20836,2026-04-09,East,Keyboard,Online,SME,C0239,5,276.39,168.89,0.0
21051,2026-04-09,South,Webcam,Retail,SME,C0013,2,465.78,230.82,0.0
21068,2026-04-09,East,Monitor,Online,SME,C0030,6,1339.97,980.8,0.0
21163,2026-04-09,West,Mouse,Retail,SME,C0013,1,124.4,65.52,0.0
20587,2026-04-10,West,Monitor,Online,SME,C0284,4,1361.8,974.5,0.0
20910,2026-04-10,West,Dock,Online,SME,C0123,2,846.17,536.52,0.0
21294,2026-04-10,South,Webcam,Retail,Enterprise,C0111,3,440.34,248.89,0.0
21257,2026-04-11,East,Headset,Online,Consumer,C0351,2,667.43,366.67,0.0
21500,2026-04-11,East,Laptop Stand,Retail,SME,C0056,1,392.42,201.04,0.0
20112,2026-04-12,Central,Mouse,Online,SME,C0020,4,123.82,66.03,0.0
20191,2026-04-12,Central,Keyboard,Retail,Consumer,C0166,2,315.59,181.86,0.0
20259,2026-04-13,Central,Laptop Stand,Partner,SME,C0166,3,371.67,190.77,0.0
21075,2026-04-13,North,Webcam,Partner,Enterprise,C0236,2,391.42,248.11,0.0
21199,2026-04-13,East,Dock,Partner,Consumer,C0231,4,850.11,497.01,0.0
21460,2026-04-13,East,Office Chair,Retail,SME,C0018,3,1715.84,1082.17,0.0
20180,2026-04-14,Central,Office Chair,Partner,SME,C0346,1,1522.64,1056.2,0.0
20319,2026-04-14,East,Mouse,Online,SME,C0385,1,120.99,68.58,0.0
20375,2026-04-14,East,Keyboard,Online,SME,C0393,4,278.86,171.62,0.0
20485,2026-04-14,South,Monitor,Online,SME,C0311,1,1363.71,962.01,0.0
20372,2026-04-15,West,Laptop Stand,Partner,SME,C0253,6,371.02,187.95,0.0
21333,2026-04-15,Central,Monitor,Partner,Enterprise,C0250,4,1222.46,968.88,0.0
20378,2026-04-16,East,Headset,Online,SME,C0391,5,666.67,374.06,0.0
20394,2026-04-16,Central,Monitor,Partner,SME,C0022,3,1232.53,930.31,0.0
